subject,session,sample_idx,true_label,predicted_label,correct,decision_score
irsyad,emosi,6,lie,lie,True,1.6073274457044213
irsyad,emosi,7,lie,lie,True,1.4956623510420644
irsyad,emosi,8,lie,lie,True,1.35806693309762
irsyad,emosi,9,lie,lie,True,1.3132901491628124
irsyad,emosi,10,lie,lie,True,1.7526186299336088
irsyad,emosi,11,truth,truth,True,-0.8041784693046656
irsyad,emosi,12,truth,truth,True,-1.5662019669778422
irsyad,emosi,13,truth,truth,True,-0.808330120410094
irsyad,emosi,14,truth,truth,True,-0.8244125813481965
irsyad,emosi,15,truth,truth,True,-0.7643805672335626
irsyad,emosi,16,truth,truth,True,-1.026296158033772
irsyad,emosi,17,truth,truth,True,-0.8381007417955831
irsyad,emosi,18,truth,truth,True,-0.4494094486680864
irsyad,emosi,19,truth,truth,True,-0.5343838044871416
irsyad,emosi,20,truth,truth,True,-0.8291122949587061
irsyad,emosi,21,truth,truth,True,-1.066560905481703
irsyad,etika,0,lie,lie,True,1.1834278993178415
irsyad,etika,1,lie,lie,True,1.595783797800572
irsyad,etika,2,lie,lie,True,1.1723567484963922
irsyad,etika,3,lie,lie,True,1.1981322299948423
irsyad,etika,4,lie,lie,True,0.36584588512822813
irsyad,etika,5,lie,lie,True,1.0305309331191037
irsyad,etika,6,lie,lie,True,1.0794254473105094
irsyad,etika,7,lie,lie,True,0.5624876652881746
irsyad,etika,8,lie,lie,True,0.6362759316823242
irsyad,etika,9,lie,lie,True,0.9071589090262219
irsyad,etika,10,lie,lie,True,0.8812576074196942
irsyad,etika,11,truth,truth,True,-1.2209438089884788
irsyad,etika,12,truth,truth,True,-1.525973244969345
irsyad,etika,13,truth,truth,True,-1.531471383942431
irsyad,etika,14,truth,truth,True,-1.0317386844453151
irsyad,etika,15,truth,truth,True,-1.8414862854992986
irsyad,etika,16,truth,truth,True,-1.5627820327638038
irsyad,etika,17,truth,truth,True,-0.8371752780491045
irsyad,etika,18,truth,truth,True,-0.20543214157444337
irsyad,etika,19,truth,truth,True,-0.8279875351986147
irsyad,etika,20,truth,truth,True,-1.5305484227542265
irsyad,etika,21,truth,truth,True,-1.2009949180901582
irsyad,kognitif,0,lie,lie,True,0.5825711469973924
irsyad,kognitif,1,lie,lie,True,1.6929478237810969
irsyad,kognitif,2,lie,lie,True,1.3586659814534627
irsyad,kognitif,3,lie,lie,True,1.4406278282897986
irsyad,kognitif,4,lie,lie,True,1.3815613563560718
irsyad,kognitif,5,lie,lie,True,0.5167303976611309
irsyad,kognitif,6,lie,lie,True,0.8652789380587574
irsyad,kognitif,7,lie,lie,True,0.7517155498920433
irsyad,kognitif,8,lie,lie,True,0.30720050864915877
irsyad,kognitif,9,lie,lie,True,0.08295624400206125
irsyad,kognitif,10,lie,lie,True,0.41576207430060974
irsyad,kognitif,11,truth,truth,True,-0.954971989742527
irsyad,kognitif,12,truth,truth,True,-1.5221431754088455
irsyad,kognitif,13,truth,truth,True,-1.179369426729711
irsyad,kognitif,14,truth,truth,True,-1.5405844879786836
irsyad,kognitif,15,truth,truth,True,-1.5458246083646743
irsyad,kognitif,16,truth,truth,True,-1.6879704961156596
irsyad,kognitif,17,truth,truth,True,-1.787698901326526
irsyad,kognitif,18,truth,truth,True,-1.5813368151946117
irsyad,kognitif,19,truth,truth,True,-1.473970110759312
irsyad,kognitif,20,truth,truth,True,-1.4697659516490096
irsyad,kognitif,21,truth,truth,True,-1.1947790236575058
irsyad,sosial,0,lie,lie,True,0.7574642351657072
irsyad,sosial,1,lie,lie,True,0.8422418723691626
irsyad,sosial,2,lie,lie,True,0.8906637577976281
irsyad,sosial,3,lie,lie,True,0.8824373468706205
irsyad,sosial,4,lie,lie,True,0.6138405490580415
irsyad,sosial,5,lie,lie,True,0.647522584149114
irsyad,sosial,6,lie,lie,True,0.49883342083649396
irsyad,sosial,7,lie,lie,True,0.20577149786195767
irsyad,sosial,8,lie,lie,True,0.1997466071656939
irsyad,sosial,9,lie,lie,True,0.04284070009757171
irsyad,sosial,10,lie,lie,True,0.10333630544011965
irsyad,sosial,11,truth,truth,True,-0.02517079441675421
irsyad,sosial,12,truth,truth,True,-0.3997358632431435
irsyad,sosial,13,truth,truth,True,-0.5349921406790074
irsyad,sosial,14,truth,truth,True,-0.7914284891917166
irsyad,sosial,15,truth,truth,True,-0.57423800493234
irsyad,sosial,16,truth,truth,True,-0.4654862955205049
irsyad,sosial,17,truth,truth,True,-0.5652402394255895
irsyad,sosial,18,truth,truth,True,-0.3746266238429349
irsyad,sosial,19,truth,truth,True,-0.43460071388938337
irsyad,sosial,20,truth,truth,True,-0.6398528911646814
irsyad,sosial,21,truth,truth,True,-0.8606501251818092
jovita,emosi,0,lie,truth,False,-1.1016991553304383
jovita,emosi,1,lie,truth,False,-1.6689740796354826
jovita,emosi,2,lie,truth,False,-1.728224366718658
jovita,emosi,3,lie,truth,False,-1.1638011590848132
jovita,emosi,4,lie,truth,False,-0.9349494149051066
jovita,emosi,5,lie,truth,False,-0.8303511001896638
jovita,emosi,6,lie,truth,False,-1.2364505166307933
jovita,emosi,7,lie,truth,False,-1.2413678312868948
jovita,emosi,8,lie,truth,False,-1.1628931812825098
jovita,emosi,9,lie,truth,False,-1.0331459733048973
jovita,emosi,10,lie,truth,False,-0.7336113300812167
jovita,emosi,11,truth,truth,True,-0.06217722185001395
jovita,emosi,12,truth,truth,True,-0.18327458133164398
jovita,emosi,13,truth,truth,True,-0.5170692607095945
jovita,emosi,14,truth,truth,True,-0.18934316338497992
jovita,emosi,15,truth,truth,True,-0.34545150671729563
jovita,emosi,16,truth,truth,True,-0.020094637407145677
jovita,emosi,17,truth,truth,True,-0.650310434813178
jovita,emosi,18,truth,truth,True,-0.6122306022840024
jovita,emosi,19,truth,truth,True,-0.5341184654060512
jovita,emosi,20,truth,truth,True,-0.39457116261703573
jovita,emosi,21,truth,lie,False,0.019261340087730505
jovita,etika,0,lie,lie,True,1.5671370201549177
jovita,etika,1,lie,lie,True,1.8511122999294167
jovita,etika,2,lie,lie,True,1.8373995876895417
jovita,etika,3,lie,lie,True,1.514638906647477
jovita,etika,4,lie,lie,True,1.613553768591109
jovita,etika,5,lie,lie,True,2.071838136294222
jovita,etika,6,lie,lie,True,2.482343460889691
jovita,etika,7,lie,lie,True,2.7270167875966758
jovita,etika,8,lie,lie,True,2.483270388856631
jovita,etika,9,lie,lie,True,1.8587112696636348
jovita,etika,10,lie,lie,True,0.7808385751702133
jovita,etika,11,truth,truth,True,-1.4692940058549349
jovita,etika,12,truth,truth,True,-1.0489480973162075
jovita,etika,13,truth,truth,True,-1.106874614499726
jovita,etika,14,truth,truth,True,-1.6731898915288683
jovita,etika,15,truth,truth,True,-1.8277304493743582
jovita,etika,16,truth,truth,True,-1.8176420005564184
jovita,etika,17,truth,truth,True,-1.8529035365614572
jovita,etika,18,truth,truth,True,-2.1742041938335346
jovita,etika,19,truth,truth,True,-1.3071298777753897
jovita,etika,20,truth,truth,True,-0.577001041960694
jovita,etika,21,truth,truth,True,-0.29972879347938963
jovita,kognitif,0,lie,lie,True,1.7221479494333605
jovita,kognitif,1,lie,lie,True,0.575463661159173
jovita,kognitif,2,lie,lie,True,2.9682604500616243
jovita,kognitif,3,lie,lie,True,2.9682604500616243
jovita,kognitif,4,lie,lie,True,2.9682604500616243
jovita,kognitif,5,lie,lie,True,6.836647820752125
jovita,kognitif,6,lie,lie,True,7.276350429187546
jovita,kognitif,7,lie,lie,True,7.681341337239569
jovita,kognitif,8,lie,lie,True,7.681341337239569
jovita,kognitif,9,lie,lie,True,7.681341337239569
jovita,kognitif,10,lie,lie,True,16.368660088821297
jovita,kognitif,11,truth,truth,True,-5.766532429055012
jovita,kognitif,12,truth,truth,True,-3.629431400808455
jovita,kognitif,13,truth,truth,True,-2.5784170287181727
jovita,kognitif,14,truth,truth,True,-1.8744446748912893
jovita,kognitif,15,truth,truth,True,-2.125708640046601
jovita,kognitif,16,truth,truth,True,-2.2794690611354316
jovita,kognitif,17,truth,truth,True,-3.0175541358206353
jovita,kognitif,18,truth,truth,True,-2.911880752123735
jovita,kognitif,19,truth,truth,True,-9.147310499098374
jovita,kognitif,20,truth,truth,True,-10.450008254728491
jovita,kognitif,21,truth,truth,True,-5.323893503431789
jovita,sosial,0,lie,lie,True,0.8120516171555788
jovita,sosial,1,lie,lie,True,0.35772635220314564
jovita,sosial,2,lie,truth,False,-0.02840493136332689
jovita,sosial,3,lie,truth,False,-0.3568951138568758
jovita,sosial,4,lie,truth,False,-0.5768493271834468
jovita,sosial,5,lie,truth,False,-0.0031897413548939157
jovita,sosial,6,lie,lie,True,0.9268251031351139
jovita,sosial,7,lie,lie,True,1.5318025084391662
jovita,sosial,8,lie,lie,True,2.2274957485576286
jovita,sosial,9,lie,lie,True,2.3335621651053318
jovita,sosial,10,lie,lie,True,1.0447760351133182
jovita,sosial,11,truth,truth,True,-0.049583509841772844
jovita,sosial,12,truth,truth,True,-0.020572586672826243
jovita,sosial,13,truth,truth,True,-0.43632805462538526
jovita,sosial,14,truth,truth,True,-0.2338348191148253
jovita,sosial,15,truth,truth,True,-0.45677164861624064
jovita,sosial,16,truth,truth,True,-0.4183057978147212
jovita,sosial,17,truth,truth,True,-0.4200354058376067
jovita,sosial,18,truth,truth,True,-0.6150290247841389
jovita,sosial,19,truth,truth,True,-0.9713163936468878
jovita,sosial,20,truth,truth,True,-0.9887054027782437
jovita,sosial,21,truth,truth,True,-1.7984897082245066
nathan,emosi,0,lie,truth,False,-2.494804835330571
nathan,emosi,1,lie,lie,True,3.9526436588350666
nathan,emosi,2,lie,lie,True,4.144649093378687
nathan,emosi,3,lie,lie,True,4.7812761402005375
nathan,emosi,4,lie,lie,True,4.620037865613581
nathan,emosi,5,lie,lie,True,9.051730417735014
nathan,emosi,6,lie,lie,True,10.172149013269715
nathan,emosi,7,lie,lie,True,9.416232240966398
nathan,emosi,8,lie,lie,True,11.403068543891107
nathan,emosi,9,lie,lie,True,10.670022897112549
nathan,emosi,10,lie,lie,True,7.620429305118774
nathan,emosi,11,truth,truth,True,-4.372943421534367
nathan,emosi,12,truth,truth,True,-3.3168945408604316
nathan,emosi,13,truth,truth,True,-3.690679728025163
nathan,emosi,14,truth,truth,True,-2.677697943324466
nathan,emosi,15,truth,truth,True,-2.10242964986689
nathan,emosi,16,truth,truth,True,-0.8643187817991409
nathan,emosi,17,truth,truth,True,-0.8414712171659593
nathan,emosi,18,truth,truth,True,-1.944000860950604
nathan,emosi,19,truth,truth,True,-3.7631397530479775
nathan,emosi,20,truth,truth,True,-4.154013972909656
nathan,emosi,21,truth,truth,True,-3.342347040604193
nathan,etika,0,lie,lie,True,13.14343206412643
nathan,etika,1,lie,lie,True,9.719168530047225
nathan,etika,2,lie,lie,True,8.572175207224277
nathan,etika,3,lie,lie,True,8.696486574711404
nathan,etika,4,lie,lie,True,4.893614845144499
nathan,etika,5,lie,lie,True,9.122934354654106
nathan,etika,6,lie,lie,True,11.61074135214686
nathan,etika,7,lie,lie,True,22.90135542623344
nathan,etika,8,lie,lie,True,14.304377421075277
nathan,etika,9,lie,lie,True,9.537327762042526
nathan,etika,10,lie,lie,True,4.373272712435487
nathan,etika,11,truth,truth,True,-12.306351384014835
nathan,etika,12,truth,truth,True,-7.407821205940774
nathan,etika,13,truth,truth,True,-9.970007230636348
nathan,etika,14,truth,truth,True,-12.553045015174884
nathan,etika,15,truth,truth,True,-18.71778149268437
nathan,etika,16,truth,truth,True,-26.007274749028554
nathan,etika,17,truth,truth,True,-22.14693024577948
nathan,etika,18,truth,truth,True,-21.706734166130616
nathan,etika,19,truth,truth,True,-22.776842861668317
nathan,etika,20,truth,truth,True,-32.893876651086146
nathan,etika,21,truth,truth,True,-23.045599168396112
nathan,kognitif,0,lie,lie,True,12.98711281294829
nathan,kognitif,1,lie,lie,True,8.802983672736968
nathan,kognitif,2,lie,lie,True,15.104947503270637
nathan,kognitif,3,lie,lie,True,10.798817355613831
nathan,kognitif,4,lie,lie,True,10.087045433173744
nathan,kognitif,5,lie,lie,True,6.656033483392797
nathan,kognitif,6,lie,lie,True,9.477466682878337
nathan,kognitif,7,lie,lie,True,10.006754518025566
nathan,kognitif,8,lie,lie,True,9.746199868016083
nathan,kognitif,9,lie,lie,True,10.072465251763424
nathan,kognitif,10,lie,lie,True,12.579596751213735
nathan,kognitif,11,truth,truth,True,-6.671502688879922
nathan,kognitif,12,truth,truth,True,-6.805690303846344
nathan,kognitif,13,truth,truth,True,-6.325844012395423
nathan,kognitif,14,truth,truth,True,-6.0675924634219
nathan,kognitif,15,truth,truth,True,-7.848369013208379
nathan,kognitif,16,truth,truth,True,-8.556780049159896
nathan,kognitif,17,truth,truth,True,-3.9919143976870384
nathan,kognitif,18,truth,truth,True,-5.786488729073628
nathan,kognitif,19,truth,truth,True,-7.040820705189017
nathan,kognitif,20,truth,truth,True,-7.061186879040558
nathan,kognitif,21,truth,truth,True,-4.543235885478177
nathan,sosial,0,lie,lie,True,7.0743183176950675
nathan,sosial,1,lie,lie,True,6.69578197646384
nathan,sosial,2,lie,lie,True,9.895062648607016
nathan,sosial,3,lie,lie,True,10.317858265099233
nathan,sosial,4,lie,lie,True,8.499543134854994
nathan,sosial,5,lie,lie,True,11.728872405283095
nathan,sosial,6,lie,lie,True,10.783183963957178
nathan,sosial,7,lie,lie,True,9.671801380359325
nathan,sosial,8,lie,lie,True,7.649886225313214
nathan,sosial,9,lie,lie,True,7.99369828290129
nathan,sosial,10,lie,lie,True,7.5031804709152095
nathan,sosial,11,truth,truth,True,-17.573372459297758
nathan,sosial,12,truth,truth,True,-8.867271624958526
nathan,sosial,13,truth,truth,True,-5.6985015854727035
nathan,sosial,14,truth,truth,True,-9.200430273196417
nathan,sosial,15,truth,truth,True,-3.4222623367764307
nathan,sosial,16,truth,truth,True,-3.6230283367620686
nathan,sosial,17,truth,truth,True,-3.8892371933435967
nathan,sosial,18,truth,truth,True,-2.7115189495956944
nathan,sosial,19,truth,truth,True,-2.672168606580497
nathan,sosial,20,truth,truth,True,-5.511154558310437
nathan,sosial,21,truth,truth,True,-19.778927194326588
prayogi,emosi,0,lie,truth,False,-0.1206182426944271
prayogi,emosi,1,lie,lie,True,0.008150358855048917
prayogi,emosi,2,lie,lie,True,0.14551249644470626
prayogi,emosi,3,lie,lie,True,0.16206831334696284
prayogi,emosi,4,lie,lie,True,0.22890398224081565
prayogi,emosi,5,lie,lie,True,0.31359481650921994
prayogi,emosi,6,lie,lie,True,0.13802765402918388
prayogi,emosi,7,lie,lie,True,0.1639733900938926
prayogi,emosi,8,lie,lie,True,0.2328230199980323
prayogi,emosi,9,lie,lie,True,0.19480041363556683
prayogi,emosi,10,lie,lie,True,0.19091230983895063
prayogi,emosi,11,truth,lie,False,0.49228480861565255
prayogi,emosi,12,truth,lie,False,0.5081376070187336
prayogi,emosi,13,truth,truth,True,-0.23865364954621704
prayogi,emosi,14,truth,truth,True,-0.35714090092911593
prayogi,emosi,15,truth,truth,True,-0.4731096154547775
prayogi,emosi,16,truth,truth,True,-0.6256718218861056
prayogi,emosi,17,truth,truth,True,-0.7059589596278728
prayogi,emosi,18,truth,truth,True,-0.6475752634676227
prayogi,emosi,19,truth,truth,True,-0.5092537315814126
prayogi,emosi,20,truth,truth,True,-0.2553209529991655
prayogi,emosi,21,truth,truth,True,-0.19922748614875302
prayogi,etika,0,lie,lie,True,0.47429876930536224
prayogi,etika,1,lie,lie,True,0.5464864917344849
prayogi,etika,2,lie,lie,True,0.7597545748201697
prayogi,etika,3,lie,lie,True,0.9739063285189606
prayogi,etika,4,lie,lie,True,1.0041105990372787
prayogi,etika,5,lie,lie,True,0.9596598833831267
prayogi,etika,6,lie,lie,True,0.8184777100494636
prayogi,etika,7,lie,lie,True,0.6681226675482617
prayogi,etika,8,lie,lie,True,0.5998769539041315
prayogi,etika,9,lie,lie,True,0.7926371179767331
prayogi,etika,10,lie,lie,True,0.8396573109988208
prayogi,etika,11,truth,truth,True,-0.018084845712767805
prayogi,etika,12,truth,truth,True,-0.25111375126597557
prayogi,etika,13,truth,truth,True,-0.21643796352251166
prayogi,etika,14,truth,truth,True,-0.23896809827207555
prayogi,etika,15,truth,truth,True,-0.12286711300825792
prayogi,etika,16,truth,truth,True,-0.17029510019849442
prayogi,etika,17,truth,truth,True,-0.4758240212571346
prayogi,etika,18,truth,truth,True,-0.4473988356227708
prayogi,etika,19,truth,truth,True,-0.4640178931247419
prayogi,etika,20,truth,truth,True,-0.4267637828926059
prayogi,etika,21,truth,truth,True,-0.3981994218155179
prayogi,kognitif,0,lie,lie,True,0.1444294676382459
prayogi,kognitif,1,lie,lie,True,0.14442947114647423
prayogi,kognitif,2,lie,lie,True,0.1444295433314757
prayogi,kognitif,3,lie,lie,True,0.14455615979546435
prayogi,kognitif,4,lie,lie,True,0.14446956655492155
prayogi,kognitif,5,lie,lie,True,0.14472874930120447
prayogi,kognitif,6,lie,lie,True,0.14442956952354177
prayogi,kognitif,7,lie,lie,True,0.1444294667471842
prayogi,kognitif,8,lie,lie,True,0.14500104759636329
prayogi,kognitif,9,lie,lie,True,0.8334366313835746
prayogi,kognitif,10,lie,lie,True,1.04287262085778
prayogi,kognitif,11,truth,lie,False,0.1820604933538676
prayogi,kognitif,12,truth,lie,False,0.16489470581773882
prayogi,kognitif,13,truth,lie,False,0.14916596243976743
prayogi,kognitif,14,truth,lie,False,0.1507250788542933
prayogi,kognitif,15,truth,lie,False,0.14872929712477578
prayogi,kognitif,16,truth,lie,False,0.14772603487410524
prayogi,kognitif,17,truth,lie,False,0.15740022824498345
prayogi,kognitif,18,truth,lie,False,0.16691247341236354
prayogi,kognitif,19,truth,lie,False,0.186041178258679
prayogi,kognitif,20,truth,lie,False,0.1662502274795346
prayogi,kognitif,21,truth,lie,False,0.17660604127764984
prayogi,sosial,0,lie,lie,True,0.3982288554341288
prayogi,sosial,1,lie,lie,True,0.8376293035886798
prayogi,sosial,2,lie,lie,True,0.9066039168053963
prayogi,sosial,3,lie,lie,True,0.9350093325468709
prayogi,sosial,4,lie,lie,True,0.5693071805549995
prayogi,sosial,5,lie,lie,True,0.44938481145192233
prayogi,sosial,6,lie,lie,True,0.2061101268737623
prayogi,sosial,7,lie,lie,True,0.39116637658039966
prayogi,sosial,8,lie,lie,True,0.2804614277605233
prayogi,sosial,9,lie,lie,True,0.5772396961437012
prayogi,sosial,10,lie,lie,True,0.6354518801218015
prayogi,sosial,11,truth,truth,True,-0.22553265071207362
prayogi,sosial,12,truth,truth,True,-0.20728176849607866
prayogi,sosial,13,truth,truth,True,-0.3809931269057154
prayogi,sosial,14,truth,truth,True,-0.41291578935655393
prayogi,sosial,15,truth,truth,True,-0.20564411751726552
prayogi,sosial,16,truth,truth,True,-0.20828893364792972
prayogi,sosial,17,truth,truth,True,-0.2443449290990185
prayogi,sosial,18,truth,truth,True,-0.4682211031451289
prayogi,sosial,19,truth,truth,True,-0.5303802408433268
prayogi,sosial,20,truth,truth,True,-0.2952256649286282
prayogi,sosial,21,truth,truth,True,-0.3611851351828279
rizqi,emosi,0,lie,lie,True,0.9200269359911812
rizqi,emosi,1,lie,lie,True,1.2624874264101178
rizqi,emosi,2,lie,lie,True,1.3412764401365054
rizqi,emosi,3,lie,lie,True,1.2308984604183448
rizqi,emosi,4,lie,lie,True,0.9559231561498469
rizqi,emosi,5,lie,lie,True,0.9558851882678352
rizqi,emosi,6,lie,lie,True,1.0876833980508136
rizqi,emosi,7,lie,lie,True,1.0344738352139886
rizqi,emosi,8,lie,lie,True,0.8941588491096224
rizqi,emosi,9,lie,lie,True,0.7474542651126777
rizqi,emosi,10,lie,lie,True,0.8509233014543722
rizqi,emosi,11,truth,truth,True,-0.1510927970793256
rizqi,emosi,12,truth,truth,True,-0.18820141525685602
rizqi,emosi,13,truth,truth,True,-0.49227112218960495
rizqi,emosi,14,truth,truth,True,-0.5244445455797335
rizqi,emosi,15,truth,truth,True,-0.6085385438258
rizqi,emosi,16,truth,truth,True,-0.6643127770057193
rizqi,emosi,17,truth,truth,True,-1.0919923550888788
rizqi,emosi,18,truth,truth,True,-1.1346373305321686
rizqi,emosi,19,truth,truth,True,-1.0236920015447437
rizqi,emosi,20,truth,truth,True,-1.2053563293564518
rizqi,emosi,21,truth,truth,True,-1.1253785464139041
rizqi,etika,0,lie,lie,True,0.35055411563399735
rizqi,etika,1,lie,lie,True,0.41990064109662667
rizqi,etika,2,lie,lie,True,0.5065684943688789
rizqi,etika,3,lie,lie,True,0.639599030541433
rizqi,etika,4,lie,lie,True,0.5617735400612114
rizqi,etika,5,lie,lie,True,0.3038474400142626
rizqi,etika,6,lie,truth,False,-0.05028489112010166
rizqi,etika,7,lie,lie,True,0.04635182961320709
rizqi,etika,8,lie,truth,False,-0.1455718388350728
rizqi,etika,9,lie,truth,False,-0.3061804118843047
rizqi,etika,10,lie,truth,False,-0.3956490482637775
rizqi,etika,11,truth,truth,True,-0.19655048777770195
rizqi,etika,12,truth,truth,True,-0.25342764217259356
rizqi,etika,13,truth,truth,True,-0.20525252499198915
rizqi,etika,14,truth,truth,True,-0.1005425125094765
rizqi,etika,15,truth,truth,True,-0.0006116004683027337
rizqi,etika,16,truth,truth,True,-0.13275940406467862
rizqi,etika,17,truth,truth,True,-0.21989987258083227
rizqi,etika,18,truth,truth,True,-0.060354503449295785
rizqi,etika,19,truth,truth,True,-0.5766485273135444
rizqi,etika,20,truth,truth,True,-0.19090224571950815
rizqi,etika,21,truth,truth,True,-0.057439000862007775
rizqi,kognitif,0,lie,lie,True,0.8788347739045117
rizqi,kognitif,1,lie,lie,True,0.748352440494519
rizqi,kognitif,2,lie,lie,True,0.7858246056346903
rizqi,kognitif,3,lie,lie,True,0.6570559730387748
rizqi,kognitif,4,lie,lie,True,0.4672794937041116
rizqi,kognitif,5,lie,lie,True,0.7218039785743948
rizqi,kognitif,6,lie,lie,True,0.7038768917600322
rizqi,kognitif,7,lie,lie,True,0.6776939442198475
rizqi,kognitif,8,lie,lie,True,1.6084622344008872
rizqi,kognitif,9,lie,lie,True,1.3527239089310934
rizqi,kognitif,10,lie,lie,True,1.4529282992514683
rizqi,kognitif,11,truth,truth,True,-1.4396626121562877
rizqi,kognitif,12,truth,truth,True,-1.6273068220962967
rizqi,kognitif,13,truth,truth,True,-2.108640440502016
rizqi,kognitif,14,truth,truth,True,-2.4711915973682674
rizqi,kognitif,15,truth,truth,True,-2.5585131068226272
rizqi,kognitif,16,truth,truth,True,-2.773551953349723
rizqi,kognitif,17,truth,truth,True,-2.868220489118265
rizqi,kognitif,18,truth,truth,True,-2.970855545795934
rizqi,kognitif,19,truth,truth,True,-2.8777581729289046
rizqi,kognitif,20,truth,truth,True,-2.89621486577011
rizqi,kognitif,21,truth,truth,True,-3.1505971492751215
rizqi,sosial,0,lie,lie,True,1.4527960349651166
rizqi,sosial,1,lie,lie,True,1.3614105718136946
rizqi,sosial,2,lie,lie,True,1.3582402827532294
rizqi,sosial,3,lie,lie,True,1.6743358357812108
rizqi,sosial,4,lie,lie,True,1.776791300695191
rizqi,sosial,5,lie,lie,True,1.8412626008028943
rizqi,sosial,6,lie,lie,True,1.1816221162281002
rizqi,sosial,7,lie,lie,True,1.18936674173977
rizqi,sosial,8,lie,lie,True,1.3112552363181929
rizqi,sosial,9,lie,lie,True,1.7149998530713655
rizqi,sosial,10,lie,lie,True,1.4249101291464792
rizqi,sosial,11,truth,truth,True,-1.0162905024891467
rizqi,sosial,12,truth,truth,True,-1.7636972217733715
rizqi,sosial,13,truth,truth,True,-2.288623342063346
rizqi,sosial,14,truth,truth,True,-2.1002706994570595
rizqi,sosial,15,truth,truth,True,-2.248142892350714
rizqi,sosial,16,truth,truth,True,-1.5720156645406929
rizqi,sosial,17,truth,truth,True,-1.700160680454834
rizqi,sosial,18,truth,truth,True,-1.8043958096200379
rizqi,sosial,19,truth,truth,True,-1.5266593206841355
rizqi,sosial,20,truth,truth,True,-1.2089801227572285
rizqi,sosial,21,truth,truth,True,-1.47406257961385
