combination_name,method,kernel,kernel_params,features,n_features,baseline_accuracy,optimized_accuracy,improvement,improvement_percent,training_data
best_12feat,top_k_features,rbf,"{'svm__C': 10, 'svm__gamma': 0.1}","nn_count, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm",6,0.6875,0.7204545454545455,0.03295454545454546,3.295454545454546,"{'X': array([[ 39.        ,  44.73684211, 314.97860855,   0.9644384 ,
         49.09486602,  50.90513398],
       [ 38.        ,  40.54054054, 281.55240584,   0.61535895,
         38.09425456,  61.90574544],
       [ 38.        ,  40.54054054, 282.76428059,   0.52009741,
         34.21474232,  65.78525768],
       ...,
       [ 49.        ,  41.66666667, 174.13632335,   0.9054255 ,
         47.51828393,  52.48171607],
       [ 49.        ,  43.75      , 194.53853819,   0.69586594,
         41.03307479,  58.96692521],
       [ 49.        ,  43.75      , 210.63334957,   0.50898664,
         33.73036083,  66.26963917]]), 'y': array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
      dtype=int64), 'groups': array(['bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'desta', 'desta', 'desta',
       'desta', 'desta', 'desta', 'desta', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi', 'dewi',
       'dewi', 'dewi', 'dewi', 'dewi', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty', 'esty',
       'esty', 'esty', 'esty', 'esty', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi', 'hilmi',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad', 'irsyad',
       'irsyad', 'irsyad', 'irsyad', 'irsyad', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'jovita', 'jovita', 'jovita', 'jovita',
       'jovita', 'jovita', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'nathan', 'nathan', 'nathan', 'nathan', 'nathan', 'nathan',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi', 'prayogi',
       'prayogi', 'prayogi', 'prayogi', 'prayogi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi', 'rizqi',
       'rizqi', 'rizqi'], dtype=object), 'features': ['nn_count', 'pnn20', 'hf_power', 'lf_hf_ratio', 'lf_norm', 'hf_norm']}"
forward_8feat,hyperparameter_optimized,rbf,"{'svm__C': 1, 'svm__gamma': 'scale'}","pnn20, nn_min, sdsd, nn_count, sdnn, lf_power, hf_power, lf_norm",8,0.7023,0.7022727272727273,-2.727272727276464e-05,-0.002727272727276464,"{'X': array([[ 44.73684211, 675.53      ,  33.33565898, ..., 303.77746562,
        314.97860855,  49.09486602],
       [ 40.54054054, 712.045     ,  31.23373481, ..., 173.25579305,
        281.55240584,  38.09425456],
       [ 40.54054054, 712.045     ,  31.38655169, ..., 147.06497078,
        282.76428059,  34.21474232],
       ...,
       [ 41.66666667, 491.243     ,  35.65673014, ..., 157.66746737,
        174.13632335,  47.51828393],
       [ 43.75      , 491.243     ,  36.34146502, ..., 135.37274258,
        194.53853819,  41.03307479],
       [ 43.75      , 491.243     ,  37.13824762, ..., 107.20956042,
        210.63334957,  33.73036083]]), 'y': array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,
       1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0],
      dtype=int64), 'groups': array(['bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
       'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu', 'bayu',
